anime_id,name,genre,type,episodes,rating,members
29708,üks uks,Dementia,Movie,1,6.17,66
30519,ba la la xiao mo xian zhi caihong xin shi,"Comedy, Magic, Shoujo",TV,36,6.28,355
30156,ba la la xiao mo xian zhi meng huan xuan lu,"Comedy, Magic, Shoujo",TV,52,5.91,497
31965,ba la la xiao mo xian zhi qiji wubu,"Comedy, Magic, Shoujo",TV,52,4.77,141
25963,backkom meogeujan yeohaeng,"Adventure, Comedy, Kids, Magic",Movie,1,5.71,100
15787,backstage idol story,Music,TV,8,5.55,292
22565,bad badtzmaru no ari to kirigirisu,"Fantasy, Kids",OVA,1,5.5,99
22451,bad badtzmaru no ookami ga kita,"Fantasy, Kids",OVA,1,5.7,116
17479,bad badtzmaru no ore no pochi wa sekaiichi,Kids,Movie,1,5.73,109
30124,bad badtzmaru no ore wa yuutousei,"Comedy, Kids",OVA,1,4.86,52
30125,bad badtzmaru no otoko dokyou no omoiyari,Comedy,OVA,1,4.89,56
20383,baka mukashibanashi movie jijii wars,"Comedy, Fantasy, Historical",Movie,1,5.19,111
24373,bakabon osomatsu no karee wo tazunete sansenri,Comedy,Special,1,6.58,173
33566,baki,"Action, Martial Arts, Shounen",OVA,Unknown,8.27,1448
9284,bakuhatsu gorou,"Comedy, Sports",TV,26,5.74,176
18227,bakujuu gasshin ziguru hazeru,"Action, Mecha",TV,6,5.78,244
13553,bakusou circuit roman twin,Sports,OVA,1,6.0,135
30249,balgwanghaneun hyeondaesa,Drama,Movie,1,6.57,195
24875,barnacle lou,Kids,TV,52,6.33,61
30989,barysan no imabariben kouza,Comedy,TV,Unknown,4.79,298
16514,batsu amp terry,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.19,152
32089,battle spirits shinnen special,"Action, Game, Kids",Special,1,6.29,109
29359,bazar dé gozarre,Comedy,Special,33,4.67,58
24087,bebop kaizokuban,"Comedy, School, Seinen",OVA,3,5.76,162
29351,beanuts,"Comedy, Kids",Special,2,4.5,46
29897,beer mukashi mukashi,Historical,Movie,1,5.29,85
29710,believe in it,Dementia,Movie,1,4.8,57
17687,bemubemu hunter kotengu tenmaru,"Adventure, Fantasy",TV,19,6.67,107
19547,beompeoking jaepeo,"Action, Cars",TV,26,4.85,91
30984,berodashi chonma,"Historical, Kids",OVA,1,7.25,35
33550,bic contact x mameshiba collab cm,Comedy,Special,1,4.81,112
9955,big mouth do do,"Kids, Slice of Life",TV,52,6.54,115
9613,big x,"Action, Historical, Sci-Fi, Shounen",TV,59,6.46,254
30839,big x episode ,"Action, Historical, Sci-Fi, Shounen",Special,1,5.7,55
33712,bikini warriors ova,"Comedy, Ecchi, Fantasy, Parody",OVA,2,5.33,3404
3909,bikkuriman,"Comedy, Fantasy",TV,75,6.68,250
5478,bikkuriman 2,"Adventure, Fantasy, Kids",TV,68,6.1,153
10203,bikkuriman daiichiji seima taisen,"Action, Adventure, Kids",Movie,1,5.71,109
10200,bikkuriman moen zone no himitsu,"Action, Adventure, Kids",Movie,1,5.42,108
29373,bip to bap,"Adventure, Kids",TV,4,4.2,46
8520,biriken,"Comedy, Kids",TV,32,5.22,102
8521,biriken nandemo shoukai,"Comedy, Kids",TV,22,4.77,96
9812,bit the cupid,Comedy,TV,48,6.0,109
33950,black clover,"Action, Comedy, Fantasy, Magic, Shounen",Special,1,8.6,2247
24793,bloody bunny,Comedy,TV,26,5.26,170
4680,bocchan,Historical,Special,1,6.17,317
29886,bogeul bogeul bomulseon,"Adventure, Fantasy",Movie,1,6.33,63
23731,boku datte kirei ni shitainda,Kids,OVA,1,4.0,54
31003,boku no aozora,"Drama, Kids",OVA,1,8.5,44
20207,boku no boukuugou,"Drama, Historical, Kids",Special,1,7.14,154
26291,boku no diet daisakusen,"Drama, Kids",OVA,1,5.75,52
20189,boku no son gokuu,"Adventure, Fantasy, Kids",Movie,1,5.79,186
26101,boku to gaku ano natsu no monogatari,"Drama, Historical, Kids",OVA,1,7.2,96
24791,boku wa ousama,Kids,OVA,4,6.43,58
18191,boku wa ousama tv,Kids,TV,12,6.4,141
24795,boku wa ousama tv special,Kids,Special,1,6.89,53
28551,boku wa sugu ni nigetanda higashi nihon daishinsai kara mananda koto,"Drama, Kids",OVA,1,7.67,49
20109,bokura mangaka tokiwasou monogatari,"Comedy, Slice of Life",Special,1,7.31,137
18731,bokutachi no peace river,"Adventure, Drama, Kids, Supernatural",OVA,1,5.38,82
8416,bonobono,Comedy,Movie,1,6.81,148
8417,bonobono tv specials,Comedy,Special,9,5.8,120
8403,bonobono kumomo no ki no koto,Drama,Movie,1,6.0,137
30892,boo boo boy,"Cars, Kids",TV,26,4.73,128
12371,bosco no mori no nakamatachi,"Adventure, Fantasy",Special,1,5.55,113
8184,bouken gabotenjima,Adventure,TV,39,6.58,140
8183,bouken korobokkuru,Adventure,TV,26,6.58,171
8182,bouken shounen shadar,"Adventure, Horror",TV,156,6.65,184
3637,bouken yuuki pluster world,"Sci-Fi, Shounen",TV,52,6.32,295
28983,boukentachi gamba to nanbiki no nakama,"Adventure, Kids",Movie,1,6.71,95
9343,bousou sengokushi,Action,OVA,2,5.71,156
31258,box,Dementia,Movie,1,3.61,98
10435,boyfriend,"Romance, Shoujo, Sports",Special,1,5.68,243
10044,brave fire s,"Mecha, Sci-Fi",Special,1,5.88,144
6447,breakage,"Adventure, Mecha, Sci-Fi, Shounen",OVA,1,5.62,232
29467,bubaga,"Adventure, Kids",TV,8,7.6,48
9665,bucchigiri,Sports,OVA,4,6.13,159
9540,bucket de gohan,Comedy,TV,20,7.13,119
10210,bug tte honey,"Adventure, Comedy",TV,51,6.3,146
31868,bug tte honey megarom shoujo mai 4622,"Adventure, Comedy",Movie,1,6.0,58
16786,bulsajo robot phoenix king,"Action, Mecha, Shounen, Space",Movie,1,3.11,133
24881,bunbuku chagama,Kids,Movie,1,7.1,88
23611,bunna yo ki kara orite koi,"Adventure, Kids",Movie,1,6.25,53
9177,burning blood,"Shounen, Sports",OVA,3,6.33,257
10245,burning village,"Fantasy, Horror",OVA,10,5.83,108
32237,burutabuchan,"Comedy, Fantasy, Magic",TV,Unknown,5.0,37
6671,byeolnala samchongsa,"Adventure, Sci-Fi",Movie,1,5.07,151
9447,byulbyul iyagi 2,"Drama, Psychological",Movie,6,5.86,122
32738,calbee hitokuchi gekijou,"Comedy, Slice of Life",Special,18,4.38,46
27915,captain,"Shounen, Sports",Special,1,6.44,93
9905,captain tv,"Shounen, Sports",TV,26,6.46,208
18759,captain the movie,"Shounen, Sports",Movie,1,6.41,106
23721,carino coni,"Fantasy, Kids",TV,26,6.93,99
32345,celebration and chorale,Music,Movie,1,5.28,93
33344,cello hiki no gauche,"Fantasy, Kids, Music",Movie,1,4.21,72
26303,cello hiki no gauche ova,"Drama, Fantasy, Music",OVA,1,5.88,163
33728,chain chronicle haecceitas no hikari part 1,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,6.67,5589
18071,chalkiro no people,"Romance, Seinen",OVA,1,5.29,92
7803,challenge ichinensei de kakkoii ichinensei ni henshin,Kids,OVA,1,5.86,176
23185,chamebou kuukijuu no maki,Comedy,Movie,1,8.4,66
23187,chamebou shin gachou nomi fuufu shikaeshi no maki,Comedy,Movie,1,6.0,72
30267,chan shuo a kuan,"Comedy, Slice of Life",Movie,1,5.5,41
21025,chang,"Drama, Military, Thriller",Movie,1,6.33,248
30959,charamarukun to dokumarukun,"Kids, Super Power",OVA,1,7.4,36
30228,chelin sacheonwang,"Action, Sci-Fi",Movie,1,4.43,47
9868,chengyu donghua lang,"Historical, Kids",TV,180,6.04,144
16558,cheolin 7,"Action, Mecha, Sci-Fi",Movie,1,4.27,101
17893,cheonbangjichuk hani,"Comedy, Drama, School, Sports",TV,13,6.78,149
18271,cheorin samchongsa,"Action, Mecha, Sci-Fi, Shounen, Space",Movie,1,4.0,114
26237,cherry blossom,"Drama, Kids",OVA,1,5.5,66
9903,chi dor dor chi dor dor,Kids,TV,15,5.77,87
8025,chisui maru,Comedy,TV,41,5.63,185
11733,chisui maru 2nd season,Comedy,TV,34,5.08,114
11731,chisui maru specials,Comedy,Special,2,5.33,94
31202,chibi marukochan movie italia kara kita shounen,"Comedy, Kids, School, Slice of Life",Movie,1,6.8,206
27855,chibi neko chobichibi neko kobi to tomodachi,Kids,OVA,1,5.71,57
17657,chibi neko tomu no daibouken chikyuu wo sukue nakamatachi,"Adventure, Kids",Special,1,6.4,76
8501,chibikko kaijuu yadamon,"Comedy, Kids, Supernatural",TV,26,6.36,133
24923,chibikko kamu no bouken,"Adventure, Kids",Movie,1,7.25,55
29947,chibikuro sambo no tora taiji,Kids,Movie,1,5.8,57
29948,chibikuro sambo to futago no otouto,Kids,Movie,1,6.0,54
32417,chibinacs,Comedy,TV,25,5.5,39
32418,chibinacs 2,Comedy,TV,25,4.33,36
32419,chibinacs ,Comedy,TV,25,4.43,36
31129,chichi to ko,Drama,Special,1,6.0,45
9383,chiechan funsenki jarinko chie,"Comedy, Drama, Slice of Life",TV,39,7.83,147
31236,chieri to cherry,"Adventure, Fantasy, Shoujo",Movie,1,6.0,180
30060,chii jiaan chuaanqii,"Action, Adventure, Fantasy",TV,26,5.33,56
33831,chiichan no kageokuri,"Drama, Historical",OVA,1,4.5,25
29385,chiichan to hige ojisan,"Kids, Slice of Life",TV,10,5.8,49
24883,chiisai sensuikan ni koi wo shita dekasugiru kujira no hanashi,"Fantasy, Kids, Military",Special,1,7.2,65
29792,chiisana itsutsu no ohanashi,Kids,Movie,1,4.78,93
25033,chiisana koi no monogatari chichi to sally hatsukoi no shiki,"Romance, Shoujo, Slice of Life",Special,1,7.0,84
24269,chiisana kyojin microman daigekisen microman vs saikyou senshi gorgon,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1,4.69,93
19177,chiisana love letter mariko to nemunoki no kodomotachi,"Drama, Music, School",Special,1,5.57,90
29135,chiisana teien,"Adventure, Fantasy",Movie,1,5.91,151
29793,chikara bashi,Kids,Movie,1,4.59,103
7354,chikara to onna no yo no naka,Historical,Movie,1,5.31,175
22755,chikasugi idol akaechan,"Comedy, Game, Parody",TV,12,4.28,112
16303,chikkun takkun,"Comedy, Sci-Fi",TV,23,6.0,103
8563,chikyuu monogatari telepath 25,"Adventure, Drama, Sci-Fi",Movie,1,5.52,254
14623,chikyuu sos sore ike kororin,"Action, Comedy, Kids, Sci-Fi",TV,26,5.78,87
30634,chikyuu wo mitsumete,"Sci-Fi, Space",Movie,1,5.2,70
17457,chingou muchabee,"Adventure, Comedy",TV,26,6.75,80
5908,chinpui,Comedy,TV,56,6.15,222
10039,chinpui specials,Comedy,Special,2,5.7,87
10040,chinpui erisama katsudou daishashin,Comedy,Movie,1,6.0,107
6687,chinyuuki tarou to yukai na nakamatachi,Comedy,OVA,3,6.0,186
17689,chironup no kitsune,Drama,Movie,1,7.48,196
33262,chobitto zukan,"Fantasy, Kids",TV,52,4.5,63
31246,choegang habche mix master,"Adventure, Fantasy",TV,39,6.79,168
31211,choegang top plate,"Action, Comedy, Kids, Sports",TV,26,7.2,86
16041,chogattai majutsu robot ginguiser specials,"Adventure, Mecha, Sci-Fi",Special,2,5.77,111
23191,chokin no susume,Comedy,Movie,1,6.0,71
34259,chotto ugoku quotfutenekoquot,Comedy,OVA,1,6.0,17
6636,chou kousoku galvion,"Action, Mecha, Military, Police",TV,22,6.32,364
21433,chou zenmairobo patrasche,"Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13,4.52,178
21545,choubakumatsu shounen seiki takamaru,"Action, Comedy, Fantasy",OVA,2,6.44,92
23511,choubakuretsu ijigen menko battle gigant shooter tsukasa,"Action, Comedy, Game, Kids",TV,32,5.72,162
32218,choujikuu seiki orguss memorial,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,2,6.43,64
17002,choujuu kishin dancougar juusenkitai songs,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.0,143
30571,chouon senshi borgman madnight☆gigs,"Action, Demons, Music, Sci-Fi, Shounen",OVA,1,4.82,102
8853,chouriki robo galatt,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,25,6.62,168
24927,chuuchuu banban,"Adventure, Kids",Movie,1,6.5,61
31690,chuugakusei,Comedy,OVA,2,5.0,52
9998,chuuhai lemon love s  ame ni nurete mo,"Comedy, Drama, Police, Romance",OVA,1,6.05,116
28829,cinterrierjou no hanamuko,"Comedy, Fantasy, Kids",Movie,1,3.62,117
10967,circuit no ookami ii modena no ken,"Cars, Seinen",OVA,1,5.48,165
30818,city hunter ryou no propose,"Action, Comedy, Mystery, Police",OVA,1,6.8,1070
25969,clock,Dementia,Special,1,4.04,84
32944,coco amp nico,"Comedy, Kids",TV,39,4.53,318
13503,cofun gal no coffy tv,"Comedy, Parody",TV,12,6.9,77
13505,cofun gal no coffy campus life,Comedy,TV,11,5.78,78
13511,cofun gal no coffy cofunderella,Comedy,Movie,1,5.0,64
13509,cofun gal no coffy juuninin to ikareru kofuntachi,Comedy,Movie,1,4.29,66
13507,cofun gal no coffy okehazama no tatakai,"Comedy, Historical, Parody",Movie,1,5.13,66
30923,colorful ninja iromaki,Fantasy,Movie,1,6.0,442
32628,columbus no daibouken,Historical,OVA,1,6.5,35
16794,computer haekjeonham pokpa daejakjeon,"Action, Sci-Fi, Shounen",Movie,1,4.22,119
30247,congming de yixiu zhi fan dou gongzhu,"Comedy, Historical, Kids",Movie,1,5.63,81
25985,contact,"Comedy, Kids, Sci-Fi",Special,1,5.0,102
25977,contact 2,"Comedy, Kids, Sci-Fi",Special,1,5.58,101
30050,cooking papa christmas special,"Comedy, Slice of Life",Special,1,6.0,66
32630,coral no tanken,"Adventure, Kids, Music",TV,50,6.14,54
5990,cosmic fantasy ginga me hyou no wana,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,226
29711,countdown,Dementia,Movie,1,4.25,62
26235,crayon no hoshi,"Drama, Kids",OVA,1,5.0,47
31978,crayon shinchan movie 24 bakusui yumemi world dai totsugeki,"Comedy, Kids, Shounen",Movie,1,7.3,320
30955,crazy monkey,Ecchi,Movie,1,4.81,92
33685,cyborg  call of justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721
33686,cyborg  call of justice 2,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,377
33687,cyborg  call of justice ,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377
7956,cybot robocchi,"Comedy, Sci-Fi",TV,39,6.19,162
6760,cynical hysterie hour henshin,Comedy,Movie,1,5.23,105
6759,cynical hysterie hour trip coaster,"Comedy, Slice of Life",Movie,1,5.96,110
6762,cynical hysterie hour utakata no uta,Comedy,Movie,1,6.15,126
6761,cynical hysterie hour yoru wa tanoshii,Comedy,Movie,1,5.59,102
19905,daichan daisuki,"Drama, School, Slice of Life",Movie,1,6.13,91
25081,daisougen no chiisana tenshi bush baby specials,"Adventure, Drama",Special,2,5.27,84
22329,daisougen to hakuba,"Adventure, Historical",OVA,1,6.83,79
29469,daisuki nendomama,"Fantasy, Kids, Slice of Life",TV,9,5.75,50
18007,dalamiwa goseumdochi,"Historical, Military",TV,Unknown,6.47,122
16554,dallyeola majinggax,"Mecha, Sci-Fi",Movie,1,4.13,94
10887,dame oyaji,Comedy,TV,26,6.07,109
17703,danchi tomoo,"Comedy, Seinen",TV,78,6.25,557
31436,danchi tomoo natsuyasumi no shukudai wa owatta no ka yo tomoo,"Comedy, Seinen",Special,1,4.6,56
14631,dangerous jiisan ja,"Comedy, Kids",OVA,2,6.27,126
23799,dango san kyoudai attoiuma gekijou,"Kids, Music",TV,50,7.3,74
30958,darumachan,"Kids, Supernatural",OVA,5,5.0,42
16816,david and goliath,"Adventure, Historical, Kids",Movie,1,4.5,80
30893,deban desu yo onigirizu,Comedy,TV,6,4.0,163
27551,deko boko friends,"Comedy, Kids",TV,Unknown,7.14,61
23189,dekoboko shin gachou meian no shippai,Comedy,Movie,1,7.08,102
31644,deniroos circus,Comedy,Special,1,3.57,69
23855,dennou sentai voogies★angel gaiden susume super★angels,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,5.25,110
17131,dennou sentai voogies★angel forever and ever,"Action, Comedy, Drama, Mecha, Sci-Fi",OVA,1,5.1,156
7750,digigirl pop strawberry amp pop mix flavor,"Comedy, Sci-Fi",TV,26,6.0,143
9869,din dong,"Comedy, Parody",Special,1,5.18,80
31746,dochamon junior,"Comedy, Kids",TV,16,5.09,85
34207,dochamon junior 2,"Comedy, Kids",TV,Unknown,6.0,41
19121,doctor chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,152
23801,doctor mambo amp kaitou jibako uchuu yori ai wo komete,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62
18317,dodani,"Drama, School, Shounen, Slice of Life",Movie,1,5.14,59
17665,dohyou no onitachi,"Drama, Historical, Sports",Movie,1,5.83,83
3825,dokaben,"Action, School, Shounen, Sports",TV,163,6.49,301
15957,dokachin,"Comedy, Kids",TV,26,5.62,84
18327,dokgotak dasi chajeun maundeu,"Shounen, Sports",Movie,1,5.0,70
16572,dokgotak taeyangeul hyanghae deonjyeola,Sports,Movie,1,5.5,72
19437,dokidoki gakuen kessen youki daimashiro,"Action, Fantasy, Magic",OVA,1,4.05,110
18325,dokkaebi bangmangi,"Action, Demons, Shounen",Movie,1,4.33,67
18313,dokkaebi gamtu,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,79
21485,dokkan robotendon,"Adventure, Kids, Slice of Life",TV,26,6.29,63
13781,dokkiri doctor special,"Comedy, Ecchi",Special,1,6.04,137
9499,dokushin apartment dokudamisou,"Comedy, Ecchi",OVA,3,5.64,162
30034,dolittlesensei monogatari,"Adventure, Kids",TV,13,6.5,57
8879,dolphin ouji,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127
29713,dont you wish you were here,Dementia,Movie,1,5.67,78
18451,don gokudou suikoden,Drama,OVA,2,5.36,128
11625,donbe monogatari,Kids,Special,1,5.67,107
25193,donguri mori e,"Fantasy, Kids",OVA,1,4.25,55
5916,donguri no ie,Drama,Movie,1,7.0,106
8451,donguri to yamaneko,Drama,OVA,1,6.35,229
26301,donguri to yamaneko 15,"Demons, Drama, Kids",OVA,1,5.0,54
19901,donkikko,"Comedy, Shounen",TV,21,6.75,71
26199,doolie baenangyeohaeng,"Adventure, Kids",OVA,7,4.78,60
2642,doramichan a blue straw hat,"Fantasy, Kids",Movie,1,5.28,121
2639,doramichan hello kyouryuu kids,Fantasy,Movie,1,5.9,135
2636,doramichan wow the kid gang of bandits,Fantasy,Movie,1,5.35,126
6771,dorimogu daa,"Adventure, Fantasy, Kids",TV,49,6.98,179
29349,doron coron,"Kids, Slice of Life",Movie,1,4.62,46
24663,dororonpa,"Comedy, Slice of Life, Supernatural",TV,115,7.5,104
25299,dosukoi wanpaku dohyou,"Drama, Sports",Movie,1,5.25,53
20077,dotanba no manners,"Comedy, Slice of Life",TV,283,6.75,75
20083,doteraman,"Comedy, Sci-Fi",TV,20,6.0,79
27577,doubutsu dai yakyuu sen,Sports,Movie,1,5.67,68
8478,doubutsu kankyou kaigi,Kids,TV,20,5.68,151
20009,doubutsu mura monogatari,Kids,TV,100,6.92,98
7498,doubutsu olympic taikai,Comedy,Movie,1,4.51,149
31555,doushitemo eto ni hairitai,Comedy,TV,13,6.79,155
30935,douwa mondai to jinken anata wa dou kangaemasuka,Drama,OVA,1,8.0,42
28367,dr slump aralechan 2 oshougatsu special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196
30453,dr slump aralechan ayaya penguin mura de tv jack,"Comedy, Sci-Fi, Shounen",Special,1,7.11,152
30420,dr slump aralechan no koutsuu anzen,"Comedy, Sci-Fi, Shounen",Special,1,5.94,159
28371,dr slump aralechan penguin mura eiyuu densetsu,"Comedy, Sci-Fi, Shounen",Special,1,6.97,198
28369,dr slump aralechan specials,"Comedy, Sci-Fi, Shounen",Special,2,6.84,220
30450,dr slump hoyoyo arale no himitsu dai koukai dayo,"Comedy, Sci-Fi, Shounen",Special,1,6.17,248
30449,dr slump robot taiketsu shukuteki dr mashirito toujou  keen de yuushou penguin grand prix,"Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165
17307,dr typhoon,"Drama, Seinen, Sports",OVA,1,6.15,80
31261,drill,Dementia,Movie,1,3.4,106
29687,duel masters vsr,"Action, Adventure, Comedy, Shounen",TV,51,5.19,486
32582,duel masters vsrf,"Action, Adventure, Comedy, Shounen",TV,Unknown,5.13,460
32926,duel masters hamukatsu to dogiragon no currypan daibouken,"Action, Adventure, Comedy, Shounen",Movie,1,4.25,108
8179,eagle sam,"Comedy, Sports",TV,51,5.45,105
20201,easy cooking animation seishun no shokutaku,Comedy,TV,25,5.2,87
19907,ecchan no sensou,"Drama, Historical",Movie,1,7.17,100
28117,echigo no mukashibanashi attaten ganoo,"Demons, Horror, Kids",OVA,1,4.33,73
29431,eddie the fast break,"Kids, Sports",TV,Unknown,6.11,67
9028,edokko boy gatten tasuke,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173
16257,efficus kono omoi o kimi ni,Magic,OVA,2,4.93,116
20385,eguchi hisashi no kotobuki gorou show,"Comedy, Ecchi, Parody",OVA,4,6.0,311
5554,eguchi hisashi no nantoka narudesho,"Parody, Shoujo, Sports",OVA,1,5.32,246
28087,ehon yose,"Historical, Horror, Kids",TV,50,5.25,99
6517,eiga tamagotchi uchuu ichi happy na monogatari,Kids,Movie,1,6.56,203
27369,eigo de asobo tanken goblin tou,"Adventure, Comedy, Fantasy, Kids",TV,100,5.0,53
32010,eikoku ikka nihon wo taberu english ikka shougatsu wo taberu,"Comedy, Slice of Life",Special,1,6.46,95
19943,eikou e no spur igaya chiharu monogatari,"Drama, Historical, Sports",Movie,1,6.67,80
23615,eiyuu banka koushiden,"Adventure, Drama, Historical, Romance",OVA,1,6.44,101
6267,eko eko azarak,"Fantasy, Horror, Magic",OVA,1,5.78,246
30026,ekubo ouji,"Comedy, Kids",TV,50,6.5,39
3243,elecking the animation,Comedy,TV,13,6.55,96
24985,elite jack,"School, Shoujo",OVA,Unknown,5.29,141
6593,elmer no bouken my fathers dragon,"Adventure, Fantasy, Kids",OVA,1,6.44,125
29423,en en nikoli,"Adventure, Kids, Music",Special,3,5.4,40
15137,entotsuya peroo,Kids,Movie,1,4.6,150
34119,escalatorjou no hokou no kikensei,Drama,Special,1,3.33,37
10000,esper mami special my angel mamichan,"Comedy, Super Power, Supernatural",Special,1,6.52,148
30193,eunsili,Drama,Movie,1,5.81,163
16818,eunhahamdae jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83
18307,eunhajeonseol tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89
26209,examurai sengoku recap,"Action, Samurai",Special,1,5.0,108
33114,experiment,Dementia,Movie,1,4.0,60
29961,feng ji yun nu,"Action, Martial Arts",OVA,1,4.76,115
33792,feng shu zhan jing 2,"Adventure, Kids, Mecha",TV,26,8.0,24
18443,field ni soyogu kaze,"Shounen, Sports",OVA,1,5.23,80
19997,fight da pyuta,"Action, Comedy, Sci-Fi, Shounen",TV,26,6.0,78
24679,flanders no inu specials,"Drama, Slice of Life",Special,2,5.76,139
29987,flicker love no1,Dementia,Movie,1,4.91,57
32691,flowering heart,"Kids, Magic",TV,26,5.24,291
16748,fly space battleship geobukseon,"Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94
29857,fojiao donghua dashi zhi pusa nianfo yuantong zhang,Drama,Special,1,4.52,64
8749,forestry,Comedy,Special,1,4.45,124
29379,form of stress,Mecha,Movie,1,3.75,44
18005,forza hidemaru,Sports,TV,26,6.44,102
23967,fox wood monogatari,"Adventure, Kids",OVA,3,7.44,67
30010,frame arms a violent struggle,Mecha,OVA,1,4.22,234
30173,fruity samurai,"Action, Comedy, Historical, Samurai",TV,13,5.52,134
30071,frypan jiisan,"Adventure, Kids",Movie,1,4.7,78
23983,fuichinsan,"Drama, Historical, Kids, Shoujo",OVA,1,6.6,50
19899,fujiko f fujio sukoshi fushigi tanpen theater,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91
19533,fujiko fujio a no mumako,"Horror, Supernatural",OVA,1,5.35,96
10533,fujilog,Comedy,TV,13,5.75,275
10997,fujilog 2nd season,Comedy,TV,13,5.72,165
23973,fukuchan,"Kids, Slice of Life",TV,71,5.0,56
23969,fukuchan no kishuu,"Comedy, Historical",Movie,1,6.67,77
23971,fukuchan no zousan butai,"Comedy, Historical",Movie,1,7.4,68
23975,fukuyama gekijou natsu no himitsu,"Fantasy, Kids",OVA,1,6.5,61
30342,funassyi no funafunafuna biyori,"Comedy, Kids, Slice of Life",TV,130,6.86,123
22345,funny pets 2nd season,Comedy,TV,12,3.92,77
20093,furitenkun,"Comedy, Seinen, Slice of Life",Movie,1,6.56,67
20095,furitenkun 1,"Comedy, Seinen, Slice of Life",OVA,2,6.25,60
8218,fushigi na elevator,Fantasy,Movie,1,5.71,251
33659,fushigi na somerachan special,"Comedy, Magic, Slice of Life",Special,1,5.15,444
29919,fushigi na taiko,Kids,Movie,1,5.24,124
33842,fushigi no yappo shima pukipuki to poi,Kids,TV,25,8.5,24
13423,fushigi sekai atagoul monogatari,Adventure,OVA,1,5.14,109
30121,fushigina ano ko wa sutekina kono ko,"Adventure, Kids",TV,Unknown,4.0,40
17623,futago no monchhichi,"Comedy, Kids",TV,130,4.86,85
23343,futari no oujisama,"Fantasy, Slice of Life",Movie,1,6.5,77
25633,futari no tarou,"Adventure, Kids",OVA,1,6.67,45
30118,futari wa nakayoshi goo to sue,"Kids, Slice of Life",TV,84,4.75,40
29653,futari zamurai homare no kawakiri,"Drama, Historical, Samurai",Movie,1,4.82,97
9759,future gpx cyber formula graffiti,"Action, Sci-Fi, Sports",OVA,1,6.55,223
25503,fuusen inu tinny,"Adventure, Kids",TV,26,5.89,151
31640,fuusen inu tinny 2nd season,"Adventure, Kids",TV,Unknown,3.75,87
5594,fuusen no doratarou,Kids,TV,13,5.95,112
30530,fuusen shoujo templechan movie,"Adventure, Comedy, Kids, Music",Movie,1,4.75,44
16838,gaegujangi cheonsadeul,"Adventure, Kids",Movie,1,5.09,86
23607,gaki deka,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5.0,72
23609,gaki deka ova,"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,62
31694,gakken ka nani ka no mukashi no video,"Kids, Music",Special,1,4.6,39
9345,gakkou no kowai uwasa shin hanakosan ga kita,"Comedy, Horror, School, Supernatural",TV,33,6.53,341
20353,gakkou no yuurei,"Demons, Horror, School",OVA,6,5.17,256
29445,gakkyuu ou yamazaki specials,Comedy,Special,2,6.29,42
33827,gakushuu animation nihon koku kenpou,Historical,OVA,1,6.0,20
20175,gamba to kawauso no bouken,"Adventure, Kids",Movie,1,6.5,95
30738,gamba gamba to nakamatachi,"Adventure, Kids",Movie,1,5.55,185
12243,game center arashi,"Comedy, Game, Kids, Shounen",TV,26,5.85,144
10852,game tengoku ova,"Action, Adventure, Comedy, Mecha",OVA,1,4.96,115
23347,gan to gon,"Comedy, Kids",TV,260,6.7,61
9464,ganbare goemon chikyuu kyuushutsu daisakusen,"Comedy, Shounen",OVA,1,6.08,125
8862,ganbare goemon jigen jou no akumu,Comedy,OVA,1,6.06,128
20199,ganbare gonbe,"Comedy, Kids, Parody",TV,77,6.67,62
23863,ganbare swimmy,Adventure,Movie,1,7.6,55
11593,ganbare bokura no hit and run,"School, Sports",Special,1,5.6,95
20755,ganbare lulu lolo,"Kids, Slice of Life",TV,26,6.13,134
